0	0	-2	0	0	-95	-110	-114	-120	-111
0	-2	-5	0	0	-95	-110	-114	-120	-111
0	-6	-9	0	0	-83	-108	-112	-119	-106
0	-6	-9	0	0	-69	-105	-111	-115	-104
0	-14	-16	-7	-1	-69	-105	-111	-115	-104
-1	-18	-20	-7	-1	-58	-102	-105	-107	-99
-3	-33	-34	-17	-2	-58	-102	-105	-107	-98
-5	-49	-47	-27	-4	-48	-103	-96	-92	-89
-5	-49	-47	-27	-4	-42	-78	-82	-76	-74
-6	-65	-59	-37	-6	-42	-78	-82	-76	-74
-9	-78	-71	-50	-8	-24	-40	-60	-57	-42
-9	-78	-71	-50	-8	-8	-15	-32	-27	-22
-10	-92	-84	-56	-11	-8	-15	-32	-27	-22
-10	-92	-84	-56	-11	2	0	-16	-14	-6
-9	-100	-93	-61	-14	4	0	-16	-14	-6
-11	-107	-99	-66	-18	6	5	-7	-5	0
-11	-107	-99	-66	-18	8	6	-2	-2	1
-10	-112	-107	-76	-25	8	6	-2	-2	1
-11	-118	-112	-88	-31	10	6	-1	-2	2
-11	-118	-112	-88	-31	12	5	0	-1	2
-15	-121	-115	-97	-41	12	5	0	-1	2
-15	-121	-115	-97	-41	12	2	0	0	2
-21	-123	-117	-104	-68	12	1	-1	0	2
-36	-122	-118	-109	-89	12	0	-1	0	2
-36	-122	-118	-109	-89	12	-1	-1	1	2
-64	-123	-121	-113	-107	12	-1	-1	1	2
-75	-124	-121	-120	-123	12	-2	-1	1	1
-75	-124	-121	-120	-123	12	-2	-1	1	1
-87	-124	-121	-124	-128	12	-2	-1	1	1
-87	-124	-121	-124	-128	12	-2	-1	1	1
-96	-124	-120	-127	-128	12	-2	-1	1	1
-106	-125	-120	-128	-128	12	-3	-1	1	1
-106	-125	-120	-128	-128	12	-2	-1	1	1
-112	-126	-120	-127	-128	12	-2	-1	1	1
-115	-126	-120	-127	-128	10	-2	-1	1	1
-115	-126	-120	-127	-128	10	-3	-2	1	1
-118	-126	-120	-127	-128	10	-3	-2	1	1
-118	-126	-120	-127	-128	10	-2	-2	1	1
-118	-126	-120	-127	-128	10	-2	-2	1	1
-116	-126	-120	-126	-127	10	-2	-2	1	1
-116	-126	-120	-126	-127	10	-2	-2	1	2
-114	-125	-120	-126	-127	10	-2	-2	1	2
-109	-125	-120	-126	-126	10	-3	-2	1	1
-109	-124	-120	-126	-126	10	-2	-2	1	1
-100	-124	-120	-125	-123	10	-2	-2	1	1
-100	-124	-120	-125	-123	10	-2	-2	1	2
-91	-123	-120	-124	-119	10	-2	-2	1	2
-79	-124	-120	-123	-112	10	-2	-2	1	2
-79	-124	-120	-123	-112	10	-2	-2	1	2
-68	-126	-118	-122	-107	10	-2	-2	1	2
-55	-126	-117	-119	-101	10	-2	-2	1	2
-52	-125	-117	-118	-101	8	-2	-2	1	2
-40	-120	-112	-111	-94	8	-2	-2	1	2
-40	-120	-112	-111	-94	8	-2	-2	1	2
-31	-112	-102	-95	-68	8	-2	-2	1	2
-23	-91	-73	-75	-42	10	-1	-2	1	2
-23	-91	-73	-75	-42	8	-1	-1	1	2
-17	-58	-38	-45	-26	8	-1	-1	1	2
-15	-19	-9	-18	-19	10	-1	-2	1	3
-17	-19	-9	-18	-19	8	-1	-1	1	3
-20	-4	2	-3	-11	8	-1	-1	1	3
-20	-4	2	-3	-11	8	-1	-1	1	3
-20	5	5	-1	-9	8	-1	-1	1	3
-17	7	5	0	-9	8	0	-1	1	3
-17	7	5	0	-9	8	0	-1	1	3
-17	7	5	0	-9	8	0	-1	1	3
-17	6	3	0	-7	8	0	-1	1	3
-17	6	3	0	-7	8	0	-1	1	3
-16	5	2	-1	-6	8	0	-1	1	3
-16	5	2	-1	-6	8	0	-1	1	3
-13	4	2	-2	-6	8	0	-1	1	3
-13	3	2	-2	-5	8	0	-1	1	4
-13	3	2	-2	-5	8	0	-1	1	3
-11	2	1	-3	-3	8	0	-1	1	3
-11	1	0	-4	-3	8	0	-1	1	4
-11	1	0	-4	-3	8	0	-1	1	3
-11	-1	-1	-4	-3	8	0	-1	1	4
-11	-1	-1	-4	-3	8	0	-1	1	3
-10	-2	-2	-5	-2	8	0	-1	1	3
-11	-6	-7	-8	-2	8	0	-1	1	4
-11	-6	-7	-8	-2	8	0	-1	1	3
-11	-11	-12	-12	-2	8	0	-1	1	3
-11	-14	-16	-16	-3	8	0	0	1	3
-11	-14	-16	-16	-3	8	1	-1	1	4
-11	-19	-24	-23	-4	8	1	-1	1	4
-11	-19	-28	-26	-4	8	1	0	1	3
-13	-31	-41	-37	-8	8	1	0	1	3
-13	-50	-58	-51	-15	8	0	-1	1	3
-13	-50	-58	-51	-15	8	0	-1	1	4
-17	-74	-78	-66	-26	8	0	-1	1	4
-20	-100	-99	-99	-71	8	0	0	1	4
-20	-100	-99	-99	-71	8	0	0	1	4
-36	-105	-115	-114	-91	8	0	0	1	4
-45	-111	-115	-114	-91	8	0	0	1	4
-68	-115	-121	-126	-105	8	0	0	1	4
-73	-114	-121	-128	-110	8	0	0	1	3
-73	-114	-121	-128	-110	8	0	0	1	4
-79	-112	-121	-127	-113	8	0	0	1	4
-83	-112	-121	-126	-114	8	0	0	1	3
-83	-112	-121	-126	-114	8	0	0	1	3
-84	-112	-121	-126	-116	8	0	0	1	3
-84	-112	-121	-126	-117	8	0	0	1	4
-85	-111	-121	-126	-117	8	0	0	1	4
-81	-110	-121	-126	-117	8	0	0	1	3
-81	-110	-121	-126	-117	8	1	0	1	4
-81	-110	-122	-126	-117	8	1	0	1	4
-69	-111	-124	-126	-114	8	1	0	1	4
-69	-111	-124	-126	-114	8	1	-1	1	3
-58	-114	-124	-124	-111	8	1	-1	1	3
-56	-115	-124	-124	-109	8	1	-1	1	4
-47	-116	-124	-122	-106	8	1	-1	1	4
-30	-113	-118	-117	-99	8	1	-1	1	3
-30	-113	-118	-117	-99	6	0	-2	1	3
-18	-107	-109	-109	-91	6	0	-2	1	3
-13	-91	-87	-91	-74	6	0	-3	0	3
-13	-91	-87	-91	-74	6	-1	-6	-1	2
-11	-68	-45	-47	-33	6	-1	-6	-1	2
-11	-68	-45	-47	-33	4	-2	-11	-2	2
-17	-15	0	-18	-22	4	-2	-11	-2	1
-15	-1	7	-4	-13	4	-6	-16	-5	1
-15	-1	7	-4	-13	2	-12	-23	-8	0
-10	4	7	-2	-10	2	-12	-23	-8	0
-8	5	6	-1	-8	2	-20	-31	-11	-1
-8	5	6	-1	-8	0	-32	-41	-15	-3
-6	6	7	0	-8	0	-32	-41	-15	-3
-6	6	7	0	-8	-2	-43	-50	-20	-5
-6	6	7	0	-8	-2	-46	-50	-20	-5
-7	6	7	0	-7	-4	-55	-60	-25	-8
-7	6	7	0	-7	-10	-69	-71	-35	-14
-5	6	9	0	-6	-10	-69	-71	-35	-14
-4	7	9	0	-6	-18	-88	-89	-54	-20
-4	7	9	0	-6	-32	-100	-95	-66	-46
-5	7	9	0	-5	-32	-100	-95	-66	-46
-5	7	9	0	-5	-46	-103	-104	-80	-67
-3	7	9	0	-5	-48	-101	-105	-86	-69
-4	7	9	1	-4	-56	-107	-104	-96	-81
-4	7	9	1	-4	-71	-114	-102	-113	-101
-4	7	7	1	-4	-71	-114	-102	-113	-101
-4	7	7	1	-4	-79	-114	-105	-119	-113
-3	7	7	2	-4	-85	-115	-107	-120	-119
-4	7	7	2	-3	-85	-115	-107	-120	-119
-4	7	7	2	-3	-91	-116	-109	-122	-122
-3	7	7	2	-3	-91	-116	-109	-122	-122
-4	7	7	2	-3	-91	-116	-109	-123	-122
-4	7	7	2	-3	-91	-115	-109	-123	-121
-5	7	7	2	-3	-91	-115	-109	-123	-121
-5	7	7	2	-3	-89	-115	-107	-123	-120
-5	7	7	2	-2	-83	-112	-106	-123	-116
-6	7	7	2	-2	-83	-112	-106	-123	-116
-6	7	7	2	-2	-77	-110	-102	-120	-113
-6	7	7	2	-2	-77	-110	-102	-120	-113
-5	7	7	2	-2	-67	-108	-99	-116	-108
-5	7	7	2	-2	-56	-106	-97	-107	-102
-6	7	7	2	-2	-56	-106	-97	-107	-102
-5	7	7	2	-2	-48	-89	-87	-90	-90
-5	7	7	2	-2	-42	-50	-45	-64	-49
-5	7	7	2	-2	-42	-50	-45	-64	-49
-5	7	7	2	-2	-12	-13	-17	-33	-22
-6	7	7	3	-2	-12	-13	-17	-33	-22
-5	7	7	3	-2	8	2	-2	-14	-4
-5	7	7	3	-2	10	5	0	-7	0
-6	7	7	3	-2	10	5	0	-7	0
-5	7	7	3	-2	12	-1	-2	-5	2
-6	7	7	3	-2	12	-3	-2	-4	2
-5	7	7	3	-2	12	-3	-2	-4	1
-5	7	7	3	-2	12	-6	-3	-4	1
-6	7	7	3	-2	12	-6	-3	-4	1
-5	7	7	3	-1	10	-8	-3	-4	2
-5	7	7	3	-1	10	-8	-3	-4	2
-5	7	7	3	-1	10	-8	-3	-4	2
-6	7	7	3	-1	10	-8	-3	-4	2
-6	7	7	3	-1	10	-8	-3	-4	2
-5	7	7	2	-1	10	-8	-3	-4	2
-5	7	7	2	-1	8	-8	-3	-4	2
-6	7	7	2	-1	8	-8	-3	-4	2
-6	7	7	2	-1	8	-7	-3	-4	3
-6	7	7	2	-1	8	-7	-3	-2	2
-5	7	7	2	-1	8	-7	-3	-2	2
-6	7	7	2	-1	8	-7	-3	-2	3
-6	7	7	2	-1	8	-7	-3	-2	3
-5	7	7	2	-1	8	-7	-3	-2	3
-6	7	7	2	-1	8	-7	-3	-2	3
-5	7	7	2	-1	8	-7	-3	-2	3
-6	7	7	2	0	8	-6	-3	-2	3
-6	7	7	2	0	8	-6	-3	-2	3
-5	7	7	2	0	8	-6	-3	-2	3
-5	8	7	2	0	8	-6	-3	-2	3
-5	8	7	2	0	8	-6	-2	-2	3
-7	10	5	0	0	8	-6	-2	-2	3
-7	10	5	0	0	8	-6	-2	-2	3
-8	11	0	-6	-1	8	-6	-2	-2	3
-13	12	-19	-50	-23	8	-6	-2	-2	3
-13	12	-19	-50	-23	8	-6	-2	-2	3
-18	2	-60	-85	-60	8	-6	-2	-2	3
-21	-12	-85	-105	-97	8	-6	-2	-2	3
-21	-12	-85	-105	-97	8	-6	-2	-2	3
-24	-19	-98	-115	-106	8	-6	-2	-2	3
-24	-19	-100	-119	-108	8	-6	-2	-2	3
-27	-27	-104	-125	-114	8	-6	-2	-2	3
-26	-30	-106	-128	-115	6	-6	-2	-2	3
-26	-30	-106	-128	-115	6	-6	-2	-2	3
-29	-30	-106	-128	-117	6	-6	-2	-2	3
-29	-31	-106	-128	-117	6	-6	-2	-2	3
-29	-31	-106	-128	-117	6	-6	-2	-2	3
-29	-31	-104	-128	-118	6	-6	-2	-2	3
-29	-30	-104	-128	-118	6	-6	-2	-2	3
-29	-29	-104	-128	-118	6	-6	-2	-2	3
-28	-29	-106	-128	-117	6	-5	-2	-2	3
-28	-29	-106	-128	-117	8	-5	-2	-2	3
-27	-29	-107	-128	-117	8	-5	-2	-2	3
-27	-29	-107	-128	-117	6	-5	-2	-2	3
-27	-29	-107	-128	-117	6	-5	-2	-2	3
-28	-28	-107	-128	-116	6	-5	-2	-2	3
-28	-28	-107	-128	-116	6	-5	-2	-2	3
-28	-27	-107	-127	-116	6	-5	-2	-2	3
-27	-27	-107	-127	-115	6	-5	-2	-2	3
-27	-27	-107	-127	-115	6	-5	-2	-2	3
-28	-26	-107	-127	-115	6	-5	-2	-2	3
-29	-26	-107	-126	-114	6	-5	-2	-2	3
-29	-26	-107	-126	-114	6	-5	-2	-2	3
-28	-25	-107	-126	-114	6	-5	-2	-2	3
-28	-25	-107	-126	-114	6	-5	-3	-2	3
-29	-24	-106	-126	-114	6	-5	-3	-2	3
-28	-23	-106	-125	-114	4	-5	-5	-2	3
-28	-23	-106	-125	-114	4	-5	-10	-4	2
-27	-23	-106	-125	-114	4	-5	-10	-4	2
-28	-22	-106	-125	-113	0	-7	-26	-12	-3
-28	-22	-106	-125	-113	-2	-13	-50	-37	-16
-27	-22	-106	-124	-113	-2	-13	-50	-37	-16
-27	-22	-106	-124	-113	-10	-26	-74	-66	-43
-28	-22	-106	-124	-113	-10	-26	-74	-74	-56
-28	-22	-106	-124	-112	-22	-36	-86	-90	-81
-28	-22	-106	-124	-112	-42	-41	-82	-103	-97
-28	-22	-106	-124	-112	-42	-41	-82	-103	-97
-28	-22	-106	-124	-112	-40	-43	-84	-110	-99
-28	-22	-106	-124	-112	-40	-45	-82	-110	-99
-27	-22	-106	-124	-112	-40	-45	-82	-110	-99
-27	-22	-106	-124	-112	-36	-45	-81	-112	-103
-26	-20	-106	-124	-112	-36	-45	-81	-112	-103
-28	-20	-106	-124	-112	-32	-46	-81	-112	-102
-28	-20	-106	-124	-112	-28	-49	-81	-113	-101
-27	-20	-106	-123	-112	-28	-49	-81	-113	-101
-28	-20	-106	-123	-112	-28	-49	-82	-113	-99
-28	-20	-106	-123	-112	-28	-49	-82	-112	-99
-28	-20	-106	-123	-112	-28	-49	-82	-112	-99
-28	-20	-106	-123	-112	-28	-48	-81	-112	-99
-27	-20	-106	-123	-112	-28	-48	-81	-112	-99
-28	-19	-106	-123	-111	-26	-46	-81	-112	-98
-28	-19	-106	-123	-111	-24	-46	-81	-110	-98
-28	-19	-106	-123	-111	-24	-46	-81	-110	-98
-28	-19	-106	-123	-111	-24	-46	-81	-110	-98
-27	-19	-106	-123	-111	-24	-46	-81	-110	-97
-28	-18	-106	-123	-110	-24	-46	-81	-110	-97
-28	-18	-106	-123	-110	-24	-45	-81	-110	-97
-27	-18	-106	-123	-110	-24	-45	-81	-110	-97
-26	-18	-106	-123	-110	-24	-45	-81	-109	-96
-26	-18	-106	-123	-110	-22	-44	-80	-107	-95
-28	-17	-106	-122	-109	-22	-44	-80	-107	-95
-27	-16	-104	-119	-107	-20	-41	-80	-106	-95
-26	-16	-104	-119	-107	-16	-38	-80	-103	-93
-27	-12	-100	-114	-101	-16	-38	-80	-103	-93
-27	-12	-100	-114	-101	-14	-32	-80	-96	-92
-27	-4	-95	-107	-94	-14	-32	-80	-96	-92
-27	4	-80	-102	-86	-8	-22	-76	-87	-87
-27	4	-80	-102	-86	-2	-11	-69	-77	-68
-29	11	-46	-86	-52	-2	-11	-69	-77	-68
-29	14	-10	-52	-31	4	-2	-53	-54	-35
-29	14	-1	-42	-26	6	-1	-20	-30	-13
-31	18	10	-11	-7	8	-2	-11	-20	-13
-31	18	10	-11	-7	10	-5	0	-4	-1
-31	18	14	3	-6	10	-5	0	-4	-1
-30	18	14	8	-7	8	-6	1	-1	0
-30	18	14	8	-7	10	-8	0	-1	-1
-27	19	12	12	-8	10	-8	0	-1	-1
-23	20	12	15	-9	12	-8	0	1	-2
-24	19	12	15	-9	14	-7	0	1	-2
-24	19	14	16	-8	14	-7	0	0	-3
-24	19	14	16	-8	14	-7	0	1	-3
-25	20	14	17	-8	14	-7	0	1	-3
-23	20	14	17	-8	12	-7	0	1	-3
-23	20	14	17	-8	12	-7	0	1	-2
-24	20	14	17	-7	12	-7	0	1	-2
-25	20	14	18	-7	12	-7	0	1	-2
-25	20	14	18	-7	12	-7	0	1	-2
-23	22	14	18	-6	12	-7	0	1	-2
-23	22	14	18	-6	12	-6	0	1	-2
-23	22	14	18	-6	12	-6	0	1	-2
-22	22	14	18	-6	12	-6	0	0	-2
-22	22	14	18	-6	12	-5	0	0	-2
-20	22	14	18	-6	12	-5	0	0	-2
-21	22	14	17	-6	12	-3	0	0	-2
-21	22	14	17	-6	12	-3	0	0	-2
-19	22	14	17	-6	12	-3	0	0	-2
-20	22	14	17	-6	12	-2	0	0	-1
-18	22	14	16	-6	12	-2	0	0	-1
-18	22	14	16	-5	12	-1	0	0	-1
-18	22	14	16	-5	12	-1	0	0	-1
-17	22	12	16	-5	12	-1	0	0	-1
-17	22	12	15	-5	12	0	0	0	0
-17	22	12	15	-5	12	0	0	0	0
-16	20	12	15	-5	12	0	0	0	0
-16	20	12	15	-5	12	0	0	0	0
-15	19	12	15	-5	12	0	0	0	0
-15	19	12	15	-5	10	1	0	0	0
-15	19	12	15	-5	10	2	0	0	0
-14	19	12	15	-5	10	2	0	0	0
-13	18	12	15	-5	10	3	0	0	0
-13	18	12	15	-5	10	5	1	0	0
-14	18	12	15	-5	10	5	1	0	0
-14	18	12	14	-5	8	6	1	0	0
-13	18	12	14	-5	8	6	1	0	0
-12	17	11	14	-5	6	6	1	0	0
-12	17	11	14	-5	4	6	1	-1	0
-13	17	11	14	-4	4	6	1	-1	0
-12	17	11	14	-5	2	6	1	-1	0
-12	17	11	14	-5	0	6	1	-1	0
-13	17	11	14	-5	0	6	1	-1	0
-13	17	11	14	-5	-2	6	1	-1	-1
-13	17	11	14	-5	-2	6	1	-1	0
-12	17	11	14	-5	-6	6	0	-1	0
-12	17	11	14	-5	-10	7	-3	-1	0
-13	17	11	14	-5	-10	7	-3	-1	0
-12	17	11	13	-5	-18	-1	-10	-4	0
-12	17	11	13	-5	-30	-16	-20	-15	-2
-11	17	11	13	-5	-30	-21	-27	-21	-2
-11	17	11	13	-5	-46	-35	-42	-38	-5
-13	17	11	13	-5	-46	-35	-42	-38	-5
-11	17	11	13	-4	-56	-53	-45	-43	-10
-11	17	11	13	-4	-58	-72	-58	-46	-11
-13	17	11	13	-4	-58	-72	-58	-46	-11
-12	17	11	13	-4	-54	-77	-65	-50	-10
-12	17	11	13	-4	-52	-82	-69	-51	-8
-11	16	11	13	-5	-52	-82	-69	-51	-8
-11	16	11	13	-5	-52	-82	-71	-53	-8
-12	16	11	13	-5	-52	-82	-71	-53	-8
-12	16	11	12	-5	-54	-83	-72	-53	-8
-12	16	11	12	-5	-54	-83	-72	-54	-8
-11	16	11	12	-5	-54	-83	-72	-54	-8
-11	16	11	12	-5	-54	-83	-72	-54	-8
-12	16	11	12	-5	-54	-83	-72	-56	-8
-11	16	11	12	-5	-54	-83	-72	-56	-8
-11	16	11	12	-5	-52	-83	-72	-56	-8
-12	16	11	12	-5	-52	-83	-72	-56	-8
-12	16	11	12	-5	-52	-83	-72	-56	-8
-12	16	11	12	-5	-52	-83	-72	-56	-8
-11	16	11	12	-5	-52	-83	-72	-56	-8
-11	16	11	12	-5	-52	-83	-72	-56	-8
-12	16	11	12	-5	-52	-82	-72	-56	-8
-11	16	10	12	-5	-52	-82	-72	-56	-8
-11	16	10	12	-5	-50	-82	-71	-56	-7
-11	16	11	12	-5	-50	-82	-71	-56	-7
-12	16	11	12	-5	-48	-82	-72	-56	-7
-12	16	11	12	-5	-46	-82	-71	-56	-7
-11	16	11	12	-5	-46	-82	-71	-56	-7
-12	16	11	12	-5	-46	-82	-72	-54	-7
-12	16	11	12	-5	-46	-82	-72	-54	-7
-11	16	11	12	-4	-46	-82	-72	-54	-7
-11	16	11	12	-4	-46	-82	-72	-54	-7
-11	15	11	12	-4	-46	-82	-72	-54	-7
-11	14	10	12	-4	-44	-82	-72	-54	-7
-11	14	10	12	-4	-44	-82	-72	-54	-8
-11	10	5	9	-4	-44	-82	-72	-54	-8
-14	6	-2	6	-4	-42	-82	-72	-54	-8
-14	2	-9	4	-3	-42	-82	-72	-54	-7
-19	-16	-33	-6	-3	-42	-82	-72	-54	-7
-19	-16	-33	-6	-3	-42	-82	-72	-54	-8
-24	-34	-64	-26	-3	-42	-82	-72	-54	-7
-35	-65	-89	-37	-2	-42	-82	-72	-54	-7
-35	-65	-89	-37	-2	-42	-81	-72	-54	-7
-35	-83	-102	-41	-3	-42	-81	-72	-54	-7
-34	-93	-107	-45	-4	-42	-81	-72	-54	-8
-32	-93	-107	-45	-4	-42	-81	-72	-54	-7
-31	-94	-109	-49	-2	-42	-81	-72	-54	-7
-31	-94	-109	-49	-2	-42	-81	-72	-54	-8
-33	-95	-111	-49	0	-42	-81	-72	-54	-7
-31	-95	-111	-49	-1	-42	-81	-72	-54	-8
-31	-95	-111	-49	-1	-40	-81	-72	-54	-7
-31	-95	-111	-48	-3	-40	-81	-72	-54	-7
-29	-95	-109	-47	-4	-40	-81	-72	-54	-8
-29	-95	-109	-47	-4	-40	-81	-72	-53	-7
-29	-95	-109	-47	-5	-40	-81	-72	-53	-7
-29	-95	-109	-47	-5	-40	-81	-72	-53	-8
-29	-95	-109	-47	-5	-40	-81	-72	-53	-8
-28	-94	-109	-46	-4	-40	-81	-72	-53	-8
-28	-94	-109	-46	-4	-40	-81	-72	-53	-8
-29	-95	-109	-45	-4	-40	-81	-72	-53	-8
-29	-94	-109	-45	-4	-40	-81	-72	-53	-8
-29	-94	-109	-45	-4	-40	-81	-72	-53	-8
-28	-94	-109	-43	-4	-40	-81	-72	-53	-8
-28	-94	-109	-43	-4	-40	-81	-72	-53	-8
-29	-94	-108	-42	-4	-38	-81	-72	-51	-8
-27	-92	-107	-39	-4	-38	-79	-72	-51	-8
-27	-92	-107	-39	-4	-38	-77	-69	-47	-8
-25	-86	-102	-35	-4	-38	-77	-69	-47	-8
-24	-76	-90	-32	-5	-34	-72	-62	-43	-7
-24	-76	-90	-32	-5	-30	-55	-55	-35	-5
-20	-52	-67	-28	-6	-30	-55	-55	-35	-5
-18	-32	-50	-24	-7	-18	-13	-31	-25	-3
-19	-18	-33	-17	-8	-16	-7	-17	-17	-3
-14	14	2	-4	-10	-10	1	-7	-7	-2
-14	14	2	-4	-10	-2	10	0	-4	2
-10	17	11	13	-10	-2	10	0	-4	2
-8	19	14	15	-12	0	8	1	-4	2
-8	19	14	15	-12	2	6	0	-2	2
-6	19	16	17	-12	2	6	0	-2	2
-5	20	16	19	-11	2	7	-1	-4	3
-6	20	16	20	-11	0	7	-1	-4	3
-7	20	16	19	-11	0	7	-1	-4	3
-7	20	16	19	-11	-2	7	-1	-4	3
-5	20	16	20	-11	-2	7	-1	-4	3
-6	20	15	20	-10	-2	7	0	-4	3
-6	20	15	20	-10	-4	7	0	-4	3
-6	20	15	20	-10	-4	7	0	-4	3
-6	20	15	20	-10	-6	7	0	-2	3
-5	20	15	20	-10	-8	7	0	-2	3
-6	20	15	19	-9	-8	7	0	-2	3
-6	20	15	19	-9	-8	8	0	-2	3
-5	20	15	19	-8	-8	8	0	-2	3
-5	19	15	18	-8	-10	8	0	-2	3
-5	19	15	18	-8	-10	8	0	-2	4
-6	19	14	18	-8	-10	8	0	-2	4
-5	19	14	18	-7	-10	8	0	-2	3
-5	19	14	17	-7	-10	8	0	-4	3
-7	18	14	17	-6	-10	8	0	-4	3
-7	18	14	17	-6	-10	7	0	-4	3
-7	17	14	16	-6	-10	7	0	-4	3
-7	17	14	16	-5	-10	7	0	-4	3
-7	17	14	16	-5	-10	7	0	-4	3
-8	16	12	15	-4	-10	7	0	-4	3
-7	16	12	15	-4	-10	7	0	-4	2
-9	16	12	14	-3	-10	7	0	-4	2
-8	15	12	14	-3	-10	7	0	-4	2
-8	15	12	14	-3	-10	7	0	-4	3
-9	15	12	14	-3	-10	7	0	-4	3
-8	15	12	13	-2	-12	7	0	-4	2
-8	15	12	13	-2	-12	7	0	-4	2
-8	14	12	12	-2	-12	7	0	-4	2
-8	14	12	12	-2	-12	7	0	-4	2
-10	14	12	12	-2	-12	7	0	-4	2
-9	14	12	12	-1	-12	7	0	-4	0
-9	14	12	12	-1	-16	7	0	-7	-4
-10	14	12	12	-1	-16	7	0	-7	-4
-10	14	12	12	-1	-20	2	0	-14	-15
-10	14	12	12	-1	-24	-8	0	-33	-39
-9	14	12	12	-1	-24	-8	0	-33	-39
-11	14	12	12	-1	-34	-27	-3	-47	-59
-11	14	12	12	-1	-38	-32	-5	-47	-59
-9	13	12	12	-1	-46	-38	-7	-61	-71
-9	13	12	12	-1	-50	-51	-13	-69	-78
-9	13	12	12	-1	-50	-51	-13	-69	-78
-10	13	12	12	-1	-50	-59	-16	-73	-86
-10	13	12	12	-1	-50	-62	-18	-76	-92
-9	13	12	12	-1	-50	-62	-18	-76	-92
-10	13	12	12	-1	-48	-63	-20	-79	-94
-10	13	12	12	-1	-48	-63	-20	-79	-95
-11	13	12	12	-1	-48	-64	-20	-80	-96
-11	13	12	12	-1	-50	-64	-18	-80	-96
-10	14	12	12	0	-50	-64	-18	-80	-96
-11	14	12	12	0	-48	-63	-18	-80	-96
-11	14	12	12	0	-48	-63	-18	-80	-97
-10	13	12	12	0	-48	-63	-18	-80	-97
-10	13	12	12	0	-48	-63	-18	-79	-96
-10	13	12	12	0	-48	-63	-18	-79	-96
-11	13	12	12	0	-48	-62	-17	-79	-95
-11	13	12	12	0	-48	-62	-17	-77	-94
-10	13	12	11	0	-48	-62	-17	-77	-94
-11	11	12	8	0	-48	-60	-17	-77	-93
-11	11	12	8	0	-48	-60	-16	-77	-93
-11	6	12	4	-3	-48	-60	-16	-77	-93
-11	4	12	0	-13	-48	-59	-16	-77	-93
-14	-2	11	-7	-19	-48	-59	-16	-76	-93
-18	-13	6	-37	-40	-50	-59	-16	-76	-92
-18	-13	6	-37	-40	-50	-58	-16	-76	-92
-23	-32	-3	-55	-64	-50	-58	-16	-76	-92
-39	-44	-12	-75	-81	-52	-58	-15	-76	-92
