21.2522		14	6		00 00 00 00 00 00 
21.2525		13	6		00 00 00 00 00 00 
21.2618		10	6		00 00 00 00 00 00 
21.2621		17	6		00 00 00 00 00 00 
21.2623		14	6		00 00 00 00 00 00 
21.2626		13	6		00 00 00 00 00 00 
21.2714		13	6		00 00 00 00 00 00 
21.2718		17	6		00 00 00 00 00 00 
21.272		10	6		00 00 00 00 00 00 
21.2722		14	6		00 00 00 00 00 00 
21.2816		17	6		00 00 00 00 00 00 
21.2819		14	6		00 00 00 00 00 00 
21.2821		10	6		00 00 00 00 00 00 
21.2823		13	6		00 00 00 00 00 00 
21.2915		14	6		00 00 00 00 00 00 
21.2916		10	6		00 00 00 00 00 00 
21.2917		17	6		00 00 00 00 00 00 
21.2918		13	6		00 00 00 00 00 00 
21.3015		17	6		00 00 00 00 00 00 
21.3018		10	6		00 00 00 00 00 00 
21.3019		13	6		00 00 00 00 00 00 
21.302		14	6		00 00 00 00 00 00 
21.3118		13	6		00 00 00 00 00 00 
21.3121		10	6		00 00 00 00 00 00 
21.3124		17	6		00 00 00 00 00 00 
21.3126		14	6		00 00 00 00 00 00 
21.3212		14	6		00 00 00 00 00 00 
21.3217		10	6		00 00 00 00 00 00 
21.3219		17	6		00 00 00 00 00 00 
21.3221		13	6		00 00 00 00 00 00 
21.3317		17	6		00 00 00 00 00 00 
21.332		14	6		00 00 00 00 00 00 
21.3322		13	6		00 00 00 00 00 00 
21.3325		10	6		00 00 00 00 00 00 
21.3414		10	6		00 00 00 00 00 00 
21.3419		13	6		00 00 00 00 00 00 
21.3422		14	6		00 00 00 00 00 00 
21.3424		17	6		00 00 00 00 00 00 
21.3517		14	6		00 00 00 00 00 00 
21.3518		17	6		00 00 00 00 00 00 
21.3519		10	6		00 00 00 00 00 00 
21.352		13	6		00 00 00 00 00 00 
21.3614		10	6		00 00 00 00 00 00 
21.3615		14	6		00 00 00 00 00 00 
21.3618		17	6		00 00 00 00 00 00 
21.362		13	6		00 00 00 00 00 00 
21.3714		13	6		00 00 00 00 00 00 
21.3717		14	6		00 00 00 00 00 00 
21.3718		10	6		00 00 00 00 00 00 
21.3719		17	6		00 00 00 00 00 00 
21.3814		17	6		00 00 00 00 00 00 
21.3816		13	6		00 00 00 00 00 00 
21.3819		14	6		00 00 00 00 00 00 
21.3821		10	6		00 00 00 00 00 00 
21.3916		10	6		00 00 00 00 00 00 
21.3919		14	6		00 00 00 00 00 00 
21.3921		17	6		00 00 00 00 00 00 
21.3923		13	6		00 00 00 00 00 00 
21.4017		17	6		00 00 00 00 00 00 
21.4021		14	6		00 00 00 00 00 00 
21.4023		13	6		00 00 00 00 00 00 
21.4025		10	6		00 00 00 00 00 00 
21.4117		10	6		00 00 00 00 00 00 
21.412		17	6		00 00 00 00 00 00 
21.4122		14	6		00 00 00 00 00 00 
21.4125		13	6		00 00 00 00 00 00 
21.4216		10	6		00 00 00 00 00 00 
21.4219		17	6		00 00 00 00 00 00 
21.4222		14	6		00 00 00 00 00 00 
21.4224		13	6		00 00 00 00 00 00 
21.4312		10	6		00 00 00 00 00 00 
21.4317		17	6		00 00 00 00 00 00 
21.4319		13	6		00 00 00 00 00 00 
21.4322		14	6		00 00 00 00 00 00 
21.4416		13	6		00 00 00 00 00 00 
21.4419		10	6		00 00 00 00 00 00 
21.4421		17	6		00 00 00 00 00 00 
21.4424		14	6		00 00 00 00 00 00 
21.4516		14	6		00 00 00 00 00 00 
21.4519		17	6		00 00 00 00 00 00 
21.4521		13	6		00 00 00 00 00 00 
21.4524		10	6		00 00 00 00 00 00 
21.461		14	6		00 00 00 00 00 00 
21.4618		17	6		00 00 00 00 00 00 
21.4621		10	6		00 00 00 00 00 00 
21.4624		13	6		00 00 00 00 00 00 
21.4714		14	6		00 00 00 00 00 00 
21.4718		10	6		00 00 00 00 00 00 
21.4721		17	6		00 00 00 00 00 00 
21.4723		13	6		00 00 00 00 00 00 
21.4814		17	6		00 00 00 00 00 00 
21.4818		14	6		00 00 00 00 00 00 
21.482		13	6		00 00 00 00 00 00 
21.4822		10	6		00 00 00 00 00 00 
21.4918		10	6		00 00 00 00 00 00 
21.4921		17	6		00 00 00 00 00 00 
21.4923		14	6		00 00 00 00 00 00 
21.4925		13	6		00 00 00 00 00 00 
21.5018		13	6		00 00 00 00 00 00 
21.5021		17	6		00 00 00 00 00 00 
21.5023		10	6		00 00 00 00 00 00 
21.5025		14	6		00 00 00 00 00 00 
21.5116		17	6		00 00 00 00 00 00 
21.5119		14	6		00 00 00 00 00 00 
21.5121		13	6		00 00 00 00 00 00 
21.5124		10	6		00 00 00 00 00 00 
21.5214		17	6		00 00 00 00 00 00 
21.5218		10	6		00 00 00 00 00 00 
21.522		13	6		00 00 00 00 00 00 
21.5223		14	6		00 00 00 00 00 00 
21.5314		14	6		00 00 00 00 00 00 
21.5318		17	6		00 00 00 00 00 00 
21.532		13	6		00 00 00 00 00 00 
21.5322		10	6		00 00 00 00 00 00 
21.5417		10	6		00 00 00 00 00 00 
21.5418		17	6		00 00 00 00 00 00 
21.5419		14	6		00 00 00 00 00 00 
21.5419		13	6		00 00 00 00 00 00 
21.5516		17	6		00 00 00 00 00 00 
21.5517		10	6		00 00 00 00 00 00 
21.5519		13	6		00 00 00 00 00 00 
21.552		14	6		00 00 00 00 00 00 
21.5614		17	6		00 00 00 00 00 00 
21.5617		14	6		00 00 00 00 00 00 
21.5618		13	6		00 00 00 00 00 00 
21.5618		10	6		00 00 00 00 00 00 
21.5712		10	6		00 00 00 00 00 00 
21.5717		14	6		00 00 00 00 00 00 
21.5718		17	6		00 00 00 00 00 00 
21.5719		13	6		00 00 00 00 00 00 
21.5816		10	6		00 00 00 00 00 00 
21.5819		17	6		00 00 00 00 00 00 
21.5821		14	6		00 00 00 00 00 00 
21.5823		13	6		00 00 00 00 00 00 
21.5913		10	6		00 00 00 00 00 00 
21.5916		14	6		00 00 00 00 00 00 
21.5917		13	6		00 00 00 00 00 00 
21.5918		17	6		00 00 00 00 00 00 
21.6014		13	6		00 00 00 00 00 00 
21.6017		10	6		00 00 00 00 00 00 
21.6018		17	6		00 00 00 00 00 00 
21.6018		14	6		00 00 00 00 00 00 
21.6115		10	6		00 00 00 00 00 00 
21.6116		14	6		00 00 00 00 00 00 
21.6117		17	6		00 00 00 00 00 00 
21.6118		13	6		00 00 00 00 00 00 
21.6213		10	6		00 00 00 00 00 00 
21.6217		14	6		00 00 00 00 00 00 
21.6219		13	6		00 00 00 00 00 00 
21.6221		17	6		00 00 00 00 00 00 
21.6317		13	6		00 00 00 00 00 00 
21.632		10	6		00 00 00 00 00 00 
21.6322		17	6		00 00 00 00 00 00 
21.6324		14	6		00 00 00 00 00 00 
21.6411		17	6		00 00 00 00 00 00 
21.6415		14	6		00 00 00 00 00 00 
21.6418		13	6		00 00 00 00 00 00 
21.642		10	6		00 00 00 00 00 00 
21.6516		14	6		00 00 00 00 00 00 
21.6518		17	6		00 00 00 00 00 00 
21.6518		10	6		00 00 00 00 00 00 
21.652		13	6		00 00 00 00 00 00 
21.6612		17	6		00 00 00 00 00 00 
21.6616		13	6		00 00 00 00 00 00 
21.6619		14	6		00 00 00 00 00 00 
21.6621		10	6		00 00 00 00 00 00 
21.6717		17	6		00 00 00 00 00 00 
21.672		13	6		00 00 00 00 00 00 
21.6722		14	6		00 00 00 00 00 00 
21.6725		10	6		00 00 00 00 00 00 
21.6819		10	6		00 00 00 00 00 00 
21.6822		13	6		00 00 00 00 00 00 
21.6828		17	6		00 00 00 00 00 00 
21.683		14	6		00 00 00 00 00 00 
21.6921		17	6		00 00 00 00 00 00 
21.6924		14	6		00 00 00 00 00 00 
21.6926		13	6		00 00 00 00 00 00 
21.6928		10	6		00 00 00 00 00 00 
21.7018		17	6		00 00 00 00 00 00 
21.7021		13	6		00 00 00 00 00 00 
21.7024		14	6		00 00 00 00 00 00 
21.7026		10	6		00 00 00 00 00 00 
21.7116		14	6		00 00 00 00 00 00 
21.7121		17	6		00 00 00 00 00 00 
21.7124		13	6		00 00 00 00 00 00 
21.7126		10	6		00 00 00 00 00 00 
21.722		14	6		00 00 00 00 00 00 
21.7223		13	6		00 00 00 00 00 00 
21.7226		10	6		00 00 00 00 00 00 
21.7228		17	6		00 00 00 00 00 00 
21.7323		10	6		00 00 00 00 00 00 
21.7326		14	6		00 00 00 00 00 00 
21.7328		17	6		00 00 00 00 00 00 
21.733		13	6		00 00 00 00 00 00 
21.742		10	6		00 00 00 00 00 00 
21.7423		17	6		00 00 00 00 00 00 
21.7425		14	6		00 00 00 00 00 00 
21.7427		13	6		00 00 00 00 00 00 
21.7522		17	6		00 00 00 00 00 00 
21.7525		14	6		00 00 00 00 00 00 
21.7527		13	6		00 00 00 00 00 00 
21.7529		10	6		00 00 00 00 00 00 
21.7621		17	6		00 00 00 00 00 00 
21.7624		10	6		00 00 00 00 00 00 
21.7627		14	6		00 00 00 00 00 00 
21.7629		13	6		00 00 00 00 00 00 
21.7721		17	6		00 00 00 00 00 00 
21.7724		14	6		00 00 00 00 00 00 
21.7726		13	6		00 00 00 00 00 00 
21.7728		10	6		00 00 00 00 00 00 
21.7822		17	6		00 00 00 00 00 00 
21.7825		14	6		00 00 00 00 00 00 
21.7827		10	6		00 00 00 00 00 00 
21.783		13	6		00 00 00 00 00 00 
21.792		13	6		00 00 00 00 00 00 
21.7924		10	6		00 00 00 00 00 00 
21.7926		14	6		00 00 00 00 00 00 
21.7929		17	6		00 00 00 00 00 00 
21.8017		14	6		00 00 00 00 00 00 
21.8022		17	6		00 00 00 00 00 00 
21.8025		13	6		00 00 00 00 00 00 
21.8027		10	6		00 00 00 00 00 00 
21.812		14	6		00 00 00 00 00 00 
21.8123		17	6		00 00 00 00 00 00 
21.8125		13	6		00 00 00 00 00 00 
21.8128		10	6		00 00 00 00 00 00 
21.822		13	6		00 00 00 00 00 00 
21.8222		10	6		00 00 00 00 00 00 
21.8225		17	6		00 00 00 00 00 00 
21.8227		14	6		00 00 00 00 00 00 
21.8313		17	6		00 00 00 00 00 00 
21.8322		14	6		00 00 00 00 00 00 
21.8325		13	6		00 00 00 00 00 00 
21.8328		10	6		00 00 00 00 00 00 
21.8418		10	6		00 00 00 00 00 00 
21.8421		13	6		00 00 00 00 00 00 
21.8424		14	6		00 00 00 00 00 00 
21.8426		17	6		00 00 00 00 00 00 
21.8519		13	6		00 00 00 00 00 00 
21.8523		14	6		00 00 00 00 00 00 
21.8525		17	6		00 00 00 00 00 00 
21.8527		10	6		00 00 00 00 00 00 
21.862		10	6		00 00 00 00 00 00 
21.8623		14	6		00 00 00 00 00 00 
21.8626		13	6		00 00 00 00 00 00 
21.8628		17	6		00 00 00 00 00 00 
21.8719		10	6		00 00 00 00 00 00 
21.8723		14	6		00 00 00 00 00 00 
21.8725		17	6		00 00 00 00 00 00 
21.8727		13	6		00 00 00 00 00 00 
21.8821		13	6		00 00 00 00 00 00 
21.8824		10	6		00 00 00 00 00 00 
21.8826		17	6		00 00 00 00 00 00 
21.8829		14	6		00 00 00 00 00 00 
21.892		10	6		00 00 00 00 00 00 
21.8923		17	6		00 00 00 00 00 00 
21.8925		14	6		00 00 00 00 00 00 
21.8927		13	6		00 00 00 00 00 00 
21.9016		14	6		00 00 00 00 00 00 
21.902		10	6		00 00 00 00 00 00 
21.9023		17	6		00 00 00 00 00 00 
21.9025		13	6		00 00 00 00 00 00 
21.9119		10	6		00 00 00 00 00 00 
21.9122		13	6		00 00 00 00 00 00 
21.9124		14	6		00 00 00 00 00 00 
21.9126		17	6		00 00 00 00 00 00 
21.9218		13	6		00 00 00 00 00 00 
21.9222		14	6		00 00 00 00 00 00 
21.9224		10	6		00 00 00 00 00 00 
21.9227		17	6		00 00 00 00 00 00 
21.9318		17	6		00 00 00 00 00 00 
21.9322		10	6		00 00 00 00 00 00 
21.9324		14	6		00 00 00 00 00 00 
21.9326		13	6		00 00 00 00 00 00 
21.9416		10	6		00 00 00 00 00 00 
21.9423		13	6		00 00 00 00 00 00 
21.9426		14	6		00 00 00 00 00 00 
21.9428		17	6		00 00 00 00 00 00 
21.952		17	6		00 00 00 00 00 00 
21.9523		10	6		00 00 00 00 00 00 
21.9526		13	6		00 00 00 00 00 00 
21.9528		14	6		00 00 00 00 00 00 
21.9619		13	6		00 00 00 00 00 00 
21.9623		14	6		00 00 00 00 00 00 
21.9625		17	6		00 00 00 00 00 00 
21.9627		10	6		00 00 00 00 00 00 
21.9721		17	6		00 00 00 00 00 00 
21.9724		14	6		00 00 00 00 00 00 
21.9726		10	6		00 00 00 00 00 00 
21.9728		13	6		00 00 00 00 00 00 
21.982		17	6		00 00 00 00 00 00 
21.9823		13	6		00 00 00 00 00 00 
21.9825		14	6		00 00 00 00 00 00 
21.9827		10	6		00 00 00 00 00 00 
21.9915		10	6		00 00 00 00 00 00 
21.992		17	6		00 00 00 00 00 00 
21.9923		14	6		00 00 00 00 00 00 
21.9925		13	6		00 00 00 00 00 00 
22.0018		17	6		00 00 00 00 00 00 
22.0024		13	6		00 00 00 00 00 00 
22.0026		14	6		00 00 00 00 00 00 
22.0028		10	6		00 00 00 00 00 00 
22.0121		13	6		00 00 00 00 00 00 
22.0125		17	6		00 00 00 00 00 00 
22.0127		14	6		00 00 00 00 00 00 
22.0129		10	6		00 00 00 00 00 00 
22.0219		10	6		00 00 00 00 00 00 
22.0222		13	6		00 00 00 00 00 00 
22.0225		17	6		00 00 00 00 00 00 
22.0227		14	6		00 00 00 00 00 00 
22.0316		13	6		00 00 00 00 00 00 
22.0322		17	6		00 00 00 00 00 00 
22.0325		14	6		00 00 00 00 00 00 
22.0328		10	6		00 00 00 00 00 00 
22.0419		10	6		00 00 00 00 00 00 
22.0422		17	6		00 00 00 00 00 00 
22.0425		14	6		00 00 00 00 00 00 
22.0427		13	6		00 00 00 00 00 00 
22.052		13	6		00 00 00 00 00 00 
22.0523		14	6		00 00 00 00 00 00 
22.0525		17	6		00 00 00 00 00 00 
22.0528		10	6		00 00 00 00 00 00 
22.0617		14	6		00 00 00 00 00 00 
22.0621		17	6		00 00 00 00 00 00 
22.0623		13	6		00 00 00 00 00 00 
22.0625		10	6		00 00 00 00 00 00 
22.0721		14	6		00 00 00 00 00 00 
22.0724		13	6		00 00 00 00 00 00 
22.0726		17	6		00 00 00 00 00 00 
22.0728		10	6		00 00 00 00 00 00 
22.0819		13	6		00 00 00 00 00 00 
22.0822		17	6		00 00 00 00 00 00 
22.0824		14	6		00 00 00 00 00 00 
22.0827		10	6		00 00 00 00 00 00 
22.092		13	6		00 00 00 00 00 00 
22.0923		14	6		00 00 00 00 00 00 
22.0925		17	6		00 00 00 00 00 00 
22.0928		10	6		00 00 00 00 00 00 
22.1018		13	6		00 00 00 00 00 00 
22.1021		17	6		00 00 00 00 00 00 
22.1024		10	6		00 00 00 00 00 00 
22.1026		14	6		00 00 00 00 00 00 
22.112		17	6		00 00 00 00 00 00 
22.1123		14	6		00 00 00 00 00 00 
22.1125		13	6		00 00 00 00 00 00 
22.1127		10	6		00 00 00 00 00 00 
22.1219		10	6		00 00 00 00 00 00 
22.1222		14	6		00 00 00 00 00 00 
22.1225		17	6		00 00 00 00 00 00 
22.1227		13	6		00 00 00 00 00 00 
22.1317		17	6		00 00 00 00 00 00 
22.1321		14	6		00 00 00 00 00 00 
22.1324		10	6		00 00 00 00 00 00 
22.1326		13	6		00 00 00 00 00 00 
22.142		17	6		00 00 00 00 00 00 
22.1423		10	6		00 00 00 00 00 00 
22.1426		14	6		00 00 00 00 00 00 
22.1428		13	6		00 00 00 00 00 00 
22.1521		14	6		00 00 00 00 00 00 
22.1524		10	6		00 00 00 00 00 00 
22.1526		13	6		00 00 00 00 00 00 
22.1529		17	6		00 00 00 00 00 00 
22.1615		17	6		00 00 00 00 00 00 
22.1621		14	6		00 00 00 00 00 00 
22.1624		10	6		00 00 00 00 00 00 
22.1626		13	6		00 00 00 00 00 00 
22.1718		17	6		00 00 00 00 00 00 
22.1721		14	6		00 00 00 00 00 00 
22.1724		10	6		00 00 00 00 00 00 
22.1726		13	6		00 00 00 00 00 00 
22.182		17	6		00 00 00 00 00 00 
22.1823		10	6		00 00 00 00 00 00 
22.1825		14	6		00 00 00 00 00 00 
22.1828		13	6		00 00 00 00 00 00 
22.192		13	6		00 00 00 00 00 00 
22.1923		10	6		00 00 00 00 00 00 
22.1925		17	6		00 00 00 00 00 00 
22.1927		14	6		00 00 00 00 00 00 
22.2018		14	6		00 00 00 00 00 00 
22.2021		17	6		00 00 00 00 00 00 
22.2024		13	6		00 00 00 00 00 00 
22.2026		10	6		00 00 00 00 00 00 
22.212		10	6		00 00 00 00 00 00 
22.2123		17	6		00 00 00 00 00 00 
22.2125		14	6		00 00 00 00 00 00 
22.2127		13	6		00 00 00 00 00 00 
22.2219		14	6		00 00 00 00 00 00 
22.2222		13	6		00 00 00 00 00 00 
22.2225		17	6		00 00 00 00 00 00 
22.2227		10	6		00 00 00 00 00 00 
22.2318		17	6		00 00 00 00 00 00 
22.2321		10	6		00 00 00 00 00 00 
22.2324		13	6		00 00 00 00 00 00 
22.2326		14	6		00 00 00 00 00 00 
22.242		14	6		00 00 00 00 00 00 
22.2423		10	6		00 00 00 00 00 00 
22.2425		17	6		00 00 00 00 00 00 
22.2428		13	6		00 00 00 00 00 00 
22.2522		14	6		00 00 00 00 00 00 
22.2525		17	6		00 00 00 00 00 00 
22.2527		13	6		00 00 00 00 00 00 
22.2529		10	6		00 00 00 00 00 00 
22.2619		14	6		00 00 00 00 00 00 
22.2622		10	6		00 00 00 00 00 00 
22.2624		17	6		00 00 00 00 00 00 
22.2626		13	6		00 00 00 00 00 00 
22.2719		14	6		00 00 00 00 00 00 
22.2722		10	6		00 00 00 00 00 00 
22.2724		13	6		00 00 00 00 00 00 
22.2727		17	6		00 00 00 00 00 00 
22.282		13	6		00 00 00 00 00 00 
22.2823		10	6		00 00 00 00 00 00 
22.2826		14	6		00 00 00 00 00 00 
22.2916		13	6		00 00 00 00 00 00 
22.2923		17	6		00 00 00 00 00 00 
22.2925		14	6		00 00 00 00 00 00 
22.2928		10	6		00 00 00 00 00 00 
22.302		14	6		00 00 00 00 00 00 
22.3023		13	6		00 00 00 00 00 00 
22.3025		17	6		00 00 00 00 00 00 
22.3027		10	6		00 00 00 00 00 00 
22.3121		17	6		00 00 00 00 00 00 
22.3124		14	6		00 00 00 00 00 00 
22.3126		10	6		00 00 00 00 00 00 
22.3128		13	6		00 00 00 00 00 00 
22.3219		17	6		00 00 00 00 00 00 
22.3223		10	6		00 00 00 00 00 00 
22.3225		14	6		00 00 00 00 00 00 
22.3227		13	6		00 00 00 00 00 00 
22.332		14	6		00 00 00 00 00 00 
22.3324		13	6		00 00 00 00 00 00 
22.3326		17	6		00 00 00 00 00 00 
22.3328		10	6		00 00 00 00 00 00 
22.3419		14	6		00 00 00 00 00 00 
22.3423		13	6		00 00 00 00 00 00 
22.3425		17	6		00 00 00 00 00 00 
22.3427		10	6		00 00 00 00 00 00 
22.3517		10	6		00 00 00 00 00 00 
22.352		13	6		00 00 00 00 00 00 
22.3523		14	6		00 00 00 00 00 00 
22.3525		17	6		00 00 00 00 00 00 
22.3619		13	6		00 00 00 00 00 00 
22.3623		14	6		00 00 00 00 00 00 
22.3625		17	6		00 00 00 00 00 00 
22.3627		10	6		00 00 00 00 00 00 
22.3717		14	6		00 00 00 00 00 00 
22.3722		17	6		00 00 00 00 00 00 
22.3724		10	6		00 00 00 00 00 00 
22.3727		13	6		00 00 00 00 00 00 
22.3819		10	6		00 00 00 00 00 00 
22.3822		17	6		00 00 00 00 00 00 
22.3825		14	6		00 00 00 00 00 00 
22.3827		13	6		00 00 00 00 00 00 
22.3914		17	6		00 00 00 00 00 00 
22.3919		14	6		00 00 00 00 00 00 
22.3922		13	6		00 00 00 00 00 00 
22.3925		10	6		00 00 00 00 00 00 
22.4021		17	6		00 00 00 00 00 00 
22.4024		10	6		00 00 00 00 00 00 
22.4026		13	6		00 00 00 00 00 00 
22.4029		14	6		00 00 00 00 00 00 
22.4118		17	6		00 00 00 00 00 00 
22.4121		14	6		00 00 00 00 00 00 
22.4123		13	6		00 00 00 00 00 00 
22.4126		10	6		00 00 00 00 00 00 
22.4218		10	6		00 00 00 00 00 00 
22.4222		14	6		00 00 00 00 00 00 
22.4224		13	6		00 00 00 00 00 00 
22.4226		17	6		00 00 00 00 00 00 
22.4321		10	6		00 00 00 00 00 00 
22.4324		14	6		00 00 00 00 00 00 
22.4326		17	6		00 00 00 00 00 00 
22.4328		13	6		00 00 00 00 00 00 
22.442		13	6		00 00 00 00 00 00 
22.4423		14	6		00 00 00 00 00 00 
22.4425		10	6		00 00 00 00 00 00 
22.4427		17	6		00 00 00 00 00 00 
22.4519		14	6		00 00 00 00 00 00 
22.4522		17	6		00 00 00 00 00 00 
22.4527		13	6		00 00 00 00 00 00 
22.453		10	6		00 00 00 00 00 00 
22.462		10	6		00 00 00 00 00 00 
22.4623		13	6		00 00 00 00 00 00 
22.4625		17	6		00 00 00 00 00 00 
22.4627		14	6		00 00 00 00 00 00 
22.472		17	6		00 00 00 00 00 00 
22.4723		13	6		00 00 00 00 00 00 
22.4726		14	6		00 00 00 00 00 00 
22.4728		10	6		00 00 00 00 00 00 
22.4821		14	6		00 00 00 00 00 00 
22.4824		13	6		00 00 00 00 00 00 
22.4826		17	6		00 00 00 00 00 00 
22.4828		10	6		00 00 00 00 00 00 
22.492		13	6		00 00 00 00 00 00 
22.4923		17	6		00 00 00 00 00 00 
22.4925		14	6		00 00 00 00 00 00 
22.4928		10	6		00 00 00 00 00 00 
22.5018		10	6		00 00 00 00 00 00 
22.5021		17	6		00 00 00 00 00 00 
22.5024		14	6		00 00 00 00 00 00 
22.5026		13	6		00 00 00 00 00 00 
22.5121		14	6		00 00 00 00 00 00 
22.5124		17	6		00 00 00 00 00 00 
22.5127		13	6		00 00 00 00 00 00 
22.5129		10	6		00 00 00 00 00 00 
22.5219		14	6		00 00 00 00 00 00 
22.5223		17	6		00 00 00 00 00 00 
22.5225		13	6		00 00 00 00 00 00 
22.5228		10	6		00 00 00 00 00 00 
22.5319		17	6		00 00 00 00 00 00 
22.5323		14	6		00 00 00 00 00 00 
22.5325		13	6		00 00 00 00 00 00 
22.5328		10	6		00 00 00 00 00 00 
22.542		17	6		00 00 00 00 00 00 
22.5423		13	6		00 00 00 00 00 00 
22.5425		10	6		00 00 00 00 00 00 
22.5428		14	6		00 00 00 00 00 00 
22.552		10	6		00 00 00 00 00 00 
22.5524		14	6		00 00 00 00 00 00 
22.5526		13	6		00 00 00 00 00 00 
22.5528		17	6		00 00 00 00 00 00 
22.5621		14	6		00 00 00 00 00 00 
22.5624		13	6		00 00 00 00 00 00 
22.5626		17	6		00 00 00 00 00 00 
22.5628		10	6		00 00 00 00 00 00 
22.5719		10	6		00 00 00 00 00 00 
22.5722		14	6		00 00 00 00 00 00 
22.5725		13	6		00 00 00 00 00 00 
22.5727		17	6		00 00 00 00 00 00 
22.582		17	6		00 00 00 00 00 00 
22.5823		14	6		00 00 00 00 00 00 
22.5825		10	6		00 00 00 00 00 00 
22.5827		13	6		00 00 00 00 00 00 
22.5917		10	6		00 00 00 00 00 00 
22.5922		14	6		00 00 00 00 00 00 
22.5925		17	6		00 00 00 00 00 00 
22.5927		13	6		00 00 00 00 00 00 
22.6018		10	6		00 00 00 00 00 00 
22.6022		13	6		00 00 00 00 00 00 
22.6024		17	6		00 00 00 00 00 00 
22.6026		14	6		00 00 00 00 00 00 
22.612		14	6		00 00 00 00 00 00 
22.6123		17	6		00 00 00 00 00 00 
22.6126		13	6		00 00 00 00 00 00 
22.6128		10	6		00 00 00 00 00 00 
22.6219		14	6		00 00 00 00 00 00 
22.6222		17	6		00 00 00 00 00 00 
22.6225		10	6		00 00 00 00 00 00 
22.6227		13	6		00 00 00 00 00 00 
22.6321		14	6		00 00 00 00 00 00 
22.6324		17	6		00 00 00 00 00 00 
22.6326		10	6		00 00 00 00 00 00 
22.6328		13	6		00 00 00 00 00 00 
22.6419		14	6		00 00 00 00 00 00 
22.6422		13	6		00 00 00 00 00 00 
22.6425		17	6		00 00 00 00 00 00 
22.6427		10	6		00 00 00 00 00 00 
22.6518		17	6		00 00 00 00 00 00 
22.6521		14	6		00 00 00 00 00 00 
22.6523		13	6		00 00 00 00 00 00 
22.6526		10	6		00 00 00 00 00 00 
22.6618		17	6		00 00 00 00 00 00 
22.6623		14	6		00 00 00 00 00 00 
22.6625		13	6		00 00 00 00 00 00 
